,Location,Minute Delay
12265,Neville Loop,7.0
12266,Roncesvalles/Marion,18.0
12267,Bathurst and College Street,4.0
12268,Braodview Station,0.0
12269,Queen/Woodfield,7.0
12270,King / Roncesvalles,9.0
12271,LONG BRANCH LOOP,10.0
12272,LONG BRANCH LOOP,20.0
12273,Dundas West Station,9.0
12274,Spadina Richmond,5.0
12275,Queen and Spadina,6.0
12276,Bathurst STN,4.0
12277,Humber Loop,11.0
12278,Exhibition Loop,4.0
12279,Bathurst and Bloor,89.0
12280,Exhibition Loop,4.0
12281,King Street and Close Avenue,66.0
12282,Humber Loop,6.0
12283,King and Strachan,22.0
12284,Humber Loop,6.0
12285,Gerrard and Parliament,387.0
12286,Humber Loop,6.0
12287,Bathurst and Front,4.0
12288,Main Station,9.0
12289,Humber Loop,9.0
12290,Bathurst STN,4.0
12291,Dundas and Church,25.0
12292,Bathurst Station,6.0
12293,Gerrard and Broadview,21.0
12294,Broadview Gerrard,9.0
12295,Broadview Gerrard,9.0
12296,Dundas and Roncesvalles,29.0
12297,Bathurst and King,7.0
12298,Dundas and University,41.0
12299,CHURCH AND QUEEN,12.0
12300,SUNNYSIDE LOOP,7.0
12301,Dundas and Parliament,10.0
12302,Humber Loop,33.0
12303,Bathurst and Wellington,5.0
12304,Charlotte Loop,8.0
12305,Exhibition Loop,5.0
12306,Queen and Coxwell,12.0
12307,EXHIBITION LOOP,10.0
12308,SPADINA AND QUEEN,28.0
12309,Queen and Roncesvalles,13.0
12310,College and Beverley,12.0
12311,Main station,24.0
12312,Distaliry Loop,6.0
12313,Bathurst Station,4.0
12314,Brant/ King,9.0
12315,King/Brant,13.0
12316,Dundas and Huron,9.0
12317,St clair stn,4.0
12318,Parliament and Dundas,1.0
12319,CONNAUGHT AND QUEEN,10.0
12320,Spadina at Front,4.0
12321,Queen Sackville,0.0
12322,Gerrard  Jones,1.0
12323,College and University,414.0
12324,CNE,8.0
12325,Gerrard and Coxwell,9.0
12326,Queen/Carlaw,10.0
12327,Queen/Woodfield,9.0
12328,Queen and Glen Holm,11.0
12329,Queen and Sumach,9.0
12330,Queen and Kingston Rd,1.0
12331,Queen and Sumach,9.0
12332,Connaught and Queen,15.0
12333,Spadina and Front,49.0
12334,Roncesvalles and Garden,14.0
12335,Dundas West Station,1.0
12336,Broadview and Queen,13.0
12337,Main Station,8.0
12338,Neville Loop,7.0
12339,Humber Loop,8.0
12340,Queen/Jarvis,8.0
12341,Queen/King,8.0
12342,Queen/Sumach,19.0
12343,King/Sumach,8.0
12344,CNE,5.0
12345,Main STN,9.0
12346,Spadina and Queen's Quay,10.0
12347,HIPK,9.0
12348,King and Simcoe,92.0
12349,Spadina and King,48.0
12350,Exhibition Loop,5.0
12351,Queen St E and Sumach Ave,999.0
12352,Queen St E and Connaught,4.0
12353,Braodview Danforth,1.0
12354,CNE,4.0
12355,Queen/Gladstone,59.0
12356,Spadina,25.0
12357,Dundas and Parliament,0.0
12358,Parliament and Dundas,9.0
12359,College and Dufferin,75.0
12360,Bathurst Stn,5.0
12361,Dufferin Loop,7.0
12362,Dudnas and Yonge,20.0
12363,Dundas and Yonge,14.0
12364,Lakeshore/Parklawn,7.0
12365,Queen/Connaught,8.0
12366,Humber loop,7.0
12367,Broadview Station,17.0
12368,Exhibition Loop,5.0
12369,College and Landsdowne,9.0
12370,LANSDOWNE AND ST.CLAIR,19.0
12371,CONNAUGHT AND QUEEN,1.0
12372,Leslie and Eastern,1.0
12373,QUEEN AND SHERBOURNE,24.0
12374,LONG BRANCH LOOP,8.0
12375,HUMBER LOOP,7.0
12376,Queern and Broadview,4.0
12377,Leslie Barns,10.0
12378,Exhibition Loop,9.0
12379,Bathurst Stn,7.0
12380,Exhibition Loop,5.0
12381,Humber Loop,7.0
12382,Humber Loop,9.0
12383,Dundas and Yonge,60.0
12384,Bathurst and Dundas,14.0
12385,College and Major,15.0
12386,King / River,6.0
12387,Bathurst STN,5.0
12388,Humber Loop,10.0
12389,Dundas and Dufferin,28.0
12390,Union STN,7.0
12391,Gunns Loop,9.0
12392,Dundas and Bay,13.0
12393,Leslie and Queen Street,8.0
12394,Bathurst Station,6.0
12395,Dundas W Station,20.0
12396,Dundas and Jarvis,9.0
12397,DUNDAS WEST STATION,17.0
12398,LONG BRANCH LOOP,15.0
12399,Humber Loop,17.0
12400,Broadview Station,16.0
12401,Distillary Loop,7.0
12402,Bathurst STN,5.0
12403,Dundas West Staion,8.0
12404,st.clair and yonge,6.0
12405,CNE Loop,1.0
12406,Gunns Loop,7.0
12407,Queen Shaw,7.0
12408,SPADINA AND QUEENS QUAY,20.0
12409,Front/Portland,9.0
12410,ST.CLAIR AND DUFFERIN,34.0
12411,spadina station,11.0
12412,Exhibition Loop,5.0
12413,Distrillery Loop,5.0
12414,Main Station,8.0
12415,King and Bathurst,4.0
12416,Dundas West STN,9.0
12417,St. Clair and Lansdowne,7.0
12418,King/Wilson park rd,16.0
12419,King/Parliament,1.0
12420,EXHIBITION LOOP,9.0
12421,KING AND UNIVERSITY,10.0
12422,SPADINA AND KING,1.0
12423,Leslie Barns,5.0
12424,Leslie Barns,11.0
12425,Leslie Barns,6.0
12426,Leslie Barns,5.0
12427,Leslie Barns,9.0
12428,Leslie Barns,11.0
12429,Leslie Barns,8.0
12430,Leslie Barns,5.0
12431,Leslie Barns,9.0
12432,Upper Gerard and Coxwell,8.0
12433,Gerrard Parliament,8.0
12434,Dufferin and College,8.0
12435,Coxwell and Gerrard,1.0
12436,College and Spadina,1.0
12437,Roncesvalles/Constance,11.0
12438,Broadview/Gerrard,20.0
12439,Broadview south of Gerrard,28.0
12440,Long Branch,1.0
12441,Queen and Parliament,9.0
12442,Union Station,9.0
12443,Bathurst and Dundas,8.0
12444,Lakeshore and Brooker's Lane,58.0
12445,Bathurst Station,2.0
12446,Niagara and Queen,7.0
12447,Roncesvalles & Fermanagh,38.0
12448,Spadina and Front,4.0
12449,Bathurst and Robinson,9.0
12450,Upper Gerrard and Glenmount,143.0
12451,King and Joe Shuster,70.0
12452,Upper Gerrard and Glenmount,180.0
12453,Queen and Greenwood Ave,7.0
12454,Dundas Denision,1.0
12455,Dundas West Station,9.0
12456,Dufferin Loop,7.0
12457,Main Station,8.0
12458,Roncy and Howard park,18.0
12459,Dundas West Station,7.0
12460,Spadina and Queens Quay,8.0
12461,Dundas Parliament,8.0
12462,Dufferin Loop,7.0
12463,King and Bathurst,4.0
12464,The Queensway and Sunnyside Ave,7.0
12465,Lansdowne  Dundas,8.0
12466,Gerrard Parliament,1.0
12467,Coxwell and Gerrard,9.0
12468,Broadview station,10.0
12469,Queen and Shaw,9.0
12470,Union Station,9.0
12471,Spadina and Queen,9.0
12472,Lakeshore and Parklawn,42.0
12473,QUEEN AND AUGUSTA,23.0
12474,Main Station,20.0
12475,Dundas West Station,9.0
12476,CNE Loop,1.0
12477,Neville Loop,8.0
12478,Gerrard and Pape,11.0
12479,King and Church St.,1.0
12480,LAKESHORE AND TWENTY SEVENTH STREET,19.0
12481,Main Station,15.0
12482,GUNNS LOOP,7.0
12483,Bathurst Station,8.0
12484,LONG BRANCH LOOP,10.0
12485,Spadina and King,17.0
12486,King and Portland,8.0
12487,Parliament and Dundas Street,15.0
12488,Queen & Sherbourne,1.0
12489,St Clair & Bathurst,10.0
12490,Dundas and Broadview,30.0
12491,Dundas and Broadview,27.0
12492,Dundas & Broadview,25.0
12493,Queen and Rpncesvalles,4.0
12494,Dundas and Dovercourt,21.0
12495,Humber Loop,6.0
12496,Queen and Shaw,6.0
12497,Parliament and Dundas,25.0
12498,King and University Avenue,8.0
12499,Broadview and Gerrard,68.0
12500,Broadview Avenue and Gerrard Street,68.0
12501,Humber Loop,6.0
12502,Humber Loop,6.0
12503,HUMBER LOOP,10.0
12504,Dundas and College,0.0
12505,Dundas West Station,6.0
12506,Bathurst and Fleet,10.0
12507,St Clair Stn,17.0
12508,Queens Quay & Dan Leckie,9.0
12509,Leslie Barns,5.0
12510,0,5.0
12511,0,5.0
12512,Queen and Woodfield,7.0
12513,Gunns loop,19.0
12514,Gerrard and Prust,10.0
12515,Exhibition Loop,10.0
12516,SPADINA STATION,5.0
12517,Queensway and Sunnyside,10.0
12518,Dundas and University,10.0
12519,Howard Park Sunnyside Avenue,1.0
12520,Bathurst Station,4.0
12521,Bathurst Statoin,4.0
12522,Bathurst and Harbord,4.0
12523,Coxwell Gerrard,8.0
12524,Longbranch Loop,8.0
12525,Bathurst and Harbord,4.0
12526,King and Spadina,6.0
12527,Queen/Church,7.0
12528,Spadina and Fort York Blvd,4.0
12529,EXHIBITION WEST LOOP,8.0
12530,Dundas and Parliament,193.0
12531,Dundas and Bay,178.0
12532,WILSON PARK DRIVE AND KING,15.0
12533,Dundas Church St,8.0
12534,King/Dufferin,23.0
12535,CNE Loop,4.0
12536,Bathurst and Ulster,4.0
12537,King and Parliament,1.0
12538,Dufferin and Liberty,25.0
12539,Parliament north of Queen,11.0
12540,Queensway and Roncesvalles,12.0
12541,Queen/University,8.0
12542,springhurst loop,5.0
12543,Ronce and Marion,10.0
12544,Dundas West Ossington Ave,105.0
12545,Dundas St West and Sterling,8.0
12546,Spadina and College,97.0
12547,Spadina south of College,9.0
12548,Spadina and College,4.0
12549,Dundas/Bloor,50.0
12550,Humber Loop,8.0
12551,Dundas and Bloor,28.0
12552,Dundas and Bloor,28.0
12553,Queen and Bellfair,15.0
12554,Dundas West Station,20.0
12555,Queen & Jameson,13.0
12556,Roncy and Queen,6.0
12557,Dundas Parliament,8.0
12558,Bathurst station,4.0
12559,Lakeshore/Superior,28.0
12560,Queensway/Glendale,41.0
12561,King/Dowling,222.0
12562,Gerrard and Marjory,19.0
12563,Lakeshore and 5th,27.0
12564,Parkside and Jeffrey,10.0
12565,Dundas and Parliament,16.0
12566,Queen and Wynona,19.0
12567,Dundas and Jarvis,21.0
12568,Lakeshort and 5th,9.0
12569,Boradview Ave and Dundas St,21.0
12570,Broadview and Dundas,30.0
12571,Howard Park and Parkside,10.0
12572,Humber Loop,8.0
12573,College and Yonge,627.0
12574,Bathurst Station,4.0
12575,Broadview Station,9.0
12576,Queen and Bathurst,28.0
12577,Bathurst Station,4.0
12578,Bathurst Station,4.0
12579,St. Clair and Lansdowne Street,274.0
12580,Dundas and Bay,18.0
12581,Dundas and Bay,218.0
12582,Dundas and College,8.0
12583,Broadview and Dundas1,8.0
12584,Neville Loop,8.0
12585,Queen/Bay,57.0
12586,st.clair west station,5.0
12587,Parliament-Dundas,8.0
12588,QUUEN AND PETER,12.0
12589,Bathurst and Bloor,5.0
12590,NEVILLE LOOP,5.0
12591,ST.CLAIR AND BATHURST,14.0
12592,Dundas and Sorauren,32.0
12593,QUEEN AND RONCESSVALLES,10.0
12594,DUNDAS AND RIVER,31.0
12595,Dundas and River,25.0
12596,QUEEN AND PARLIAMENT,10.0
12597,Parliament and Dundas,69.0
12598,Queen & Roncesvalles,9.0
12599,King and Jefferson,1.0
12600,King and Sumach,8.0
12601,Dundas and Spadina,8.0
12602,Spadina and Queen,8.0
12603,Dundas West Station,8.0
12604,Roncesvalles and Marion Street,8.0
12605,parliament and queen,37.0
12606,Church and King Street,30.0
12607,Queen and sudbury,24.0
12608,Bathurst STN,6.0
12609,CNE Loop,6.0
12610,Queen and Dovercourt,24.0
12611,Sunnyside Loop,6.0
12612,PARLIAMENT AND QUEEN,71.0
12613,Broadview Station,8.0
12614,Dundas and Parliament,39.0
12615,Dundas West Station,13.0
12616,PARLIAMENT AND DUNDAS,9.0
12617,QUEEN AND GEORGE,48.0
12618,Queen and Spadina,20.0
12619,QUEEN AND SPADINA,87.0
12620,Dundas and Landsdowne,32.0
12621,College and Clinton,20.0
12622,NEVILLE LOOP,10.0
12623,QUEEN AND JARVIS,10.0
12624,LAKESHORE AND ISLINGTON,20.0
12625,Broadview/Dundas,48.0
12626,Queen/Leslie,0.0
12627,Leslie/Queen,26.0
12628,King/Sumach,0.0
12629,Spadina and queensquay,55.0
12630,SCW Stn,12.0
12631,Adelaide and Parliament,28.0
12632,CNE,35.0
12633,College and Spadina,7.0
12634,Queen and Greenwood,10.0
12635,QUEEN AND JOHN,3.0
12636,QUEEN AND PARLIAMENT,10.0
12637,QUEEN AND JARVIS,10.0
12638,Spadina and Sussex,51.0
12639,Spadina Station,9.0
12640,Harbourfront Tunnel Entrance,23.0
12641,Queen and Degrassi,33.0
12642,Queen/Empire,15.0
12643,Queen & Degrassi,25.0
12644,Broadview and Queen,4.0
12645,Queen and Degrassi,21.0
12646,Spadina and King,4.0
12647,CNE Loop,10.0
12648,SPADINA AND QUEENSQUAY,4.0
12649,Queen and Degrassi,13.0
12650,Broadview and Dundas,8.0
12651,Spadina Stn,22.0
12652,Broadview and Dundas,59.0
12653,Spadina Station,4.0
12654,Dundas and broadview,31.0
12655,SCW Stn,5.0
12656,Exhibition,4.0
12657,Main Station,6.0
12658,Dundas West Station,6.0
12659,Dundas West Station,6.0
12660,Roncy and Fermanagh,14.0
12661,Dundas at Broadview,19.0
12662,Broadview and Dundas,18.0
12663,Russell Yard,9.0
12664,St. Clair West Station,7.0
12665,Spadina Station,4.0
12666,Broadview and Dundas,6.0
12667,Dufferin and Springhurst,9.0
12668,BROADVIEW AND QUEEN,10.0
12669,King and John,12.0
12670,Broadview Station,9.0
12671,King and York,32.0
12672,Exhibition Loop,5.0
12673,College and Dufferin,160.0
12674,Dundas West Station,5.0
12675,Broadview and Gerrard,9.0
12676,College and Crawford,6.0
12677,lakeshore and Islingtion,17.0
12678,Spadina Station,4.0
12679,king and yonge,15.0
12680,HORWARD PARK AND DUNDAS,15.0
12681,Leslie Barns,1.0
12682,Leslie Barns,1.0
12683,Main Station,1.0
12684,Exhibition Loop,4.0
12685,St Clair/Old Weston,153.0
12686,Parliament and Adelaide,15.0
12687,Parliament and Adelaide,15.0
12688,Spadina and Bloor,4.0
12689,Dundas West Station,6.0
12690,Spadina Station,4.0
12691,kipling loop,24.0
12692,Gerrard and Sackville,6.0
12693,Main Station,6.0
12694,Queensway and Windermere,8.0
12695,Queen and dunn,8.0
12696,Queen and Broadview,32.0
12697,parliament and dundas,30.0
12698,Queen and Dovercourt,12.0
12699,King & Younge,10.0
12700,queen and kingston road,10.0
12701,Queen and Mccaul,8.0
12702,CNE,5.0
12703,Spadina Station,5.0
12704,Broadview and Dundas,10.0
12705,King and Spadina,6.0
12706,Springhurst Loop,74.0
12707,Springhurst Loop,6.0
12708,SCW Stn,5.0
12709,Queen and pape,27.0
12710,Queen and Coxwell,25.0
12711,Bathurst and Dundas,4.0
12712,Queen and dufferin,14.0
12713,Dundas West Station,6.0
12714,Gunns Loop,52.0
12715,Dundas West Station,6.0
12716,Spadina station,4.0
12717,Main Street Station,8.0
12718,Queen and Victoria,33.0
12719,St.Clair and Keele,23.0
12720,Roncesvalles and Queen,10.0
12721,Queen and Connaught (Russell Trailer Track),10.0
12722,Queen/Yonge,14.0
12723,Dundas & Broadview,3.0
12724,Dundas & Broadview,3.0
12725,King & Spadina,8.0
12726,Bathurst,20.0
12727,King and Church,6.0
12728,Spadina station.,11.0
12729,Spadina Station,59.0
12730,Broadview Station,10.0
12731,Queen and Yonge,56.0
12732,Dundas and Premboke,17.0
12733,Dundas st E and Sherbourne st,46.0
12734,Dundas and Parliament,10.0
12735,Exhibition Loop,8.0
12736,Dovercourt,13.0
12737,Distillery Loop,8.0
12738,Carlton and Ontario,10.0
12739,Queen St E and Greenwood Ave,10.0
12740,King and Strachan,10.0
12741,QUEEN AND CARLAW,10.0
12742,Queen and Bathurst,10.0
12743,Spadina Station,15.0
12744,Spadina And King,4.0
12745,Queen/Jarvis,10.0
12746,Queen/Greenwood,10.0
12747,Charlotte Loop,4.0
12748,Queen/Greenwood,10.0
12749,Dundas and Beverley,8.0
12750,Broadview Station,7.0
12751,CNE,7.0
12752,Bay and Queen,10.0
12753,Charlotte Loop,7.0
12754,Broadview and Dundas,4.0
12755,QUEEN AND PARLIAMENT.,10.0
12756,QUEEN AND JONES,10.0
12757,ST.CLAIR STATION,16.0
12758,NEVILLE LOOP,5.0
12759,LAKESHORE AND ISLINGTON,10.0
12760,Bathurst and Niagara,5.0
12761,Dufferin and King,31.0
12762,Queen & Carlaw,8.0
12763,Dundas West Station,6.0
12764,Dufferin and Liberty,93.0
12765,Queen and Broadview,28.0
12766,Queen and Grant,23.0
12767,Bingham Loop,10.0
12768,ST.CLAIR AND AVENUE,104.0
12769,Spadina Station,8.0
12770,long branch loop,5.0
12771,Queen and Broadview,7.0
12772,Exhibition Loop,5.0
12773,Queen Quay and York,16.0
12774,Queens Quay/York st,14.0
12775,Dundas and Roncesvalles,5.0
12776,Neville Loop,10.0
12777,Long branch loop,24.0
12778,Dundas West Station,6.0
12779,Spadina and Front,11.0
12780,Queen and Sackville,11.0
12781,CNE,4.0
12782,Spadina Station,5.0
12783,Gerrard at Sumach,8.0
12784,Dundas at Lansdowne,10.0
12785,SPADINA AND QUEENS QUAY,10.0
12786,Spadina and Queen,15.0
12787,Queen and Ossington,10.0
12788,Dundas and Bathurst,138.0
12789,Church and Dundas,11.0
12790,Exhibtion Loop,8.0
12791,Neville Loop,10.0
12792,Park Lawn and Lakeshore,20.0
12793,Chestnut Street,7.0
12794,Queens Quay and Bathurst,14.0
12795,Spadina Station,4.0
12796,Dundas W Station,10.0
12797,LONG BRANCH LOOP,15.0
12798,King st and church st,15.0
12799,Exhibiton West Loop,6.0
12800,Exhibition Loop,5.0
12801,Queen & Sumach,30.0
12802,Dundas West Station,6.0
12803,Carlton and Parliament,6.0
12804,Dundas West Station,6.0
12805,Charolette Loop,10.0
12806,Queen and Dufferin,70.0
12807,Dundas and Yonge,7.0
12808,Queen and Able,16.0
12809,LEGION ROAD AND LAKESHORE,20.0
12810,neville loop,10.0
12811,LANSDOWNE AND QUEEN,5.0
12812,KING AND UNIVERSITY,1.0
12813,Neville Loop,10.0
12814,Spadina station,4.0
12815,Queen and Bond St.,1.0
12816,Spadina Station,4.0
12817,Gerrard and Pape,6.0
12818,Exhibition Loop,4.0
12819,Dundas and Manning,11.0
12820,lakeshore and Kipling,25.0
12821,Spadina and College street,24.0
12822,Queen and McCaul,1.0
12823,ST.CLAIR STATION,5.0
12824,NEVILLE LOOP,10.0
12825,Sunnyside Loop,54.0
12826,Roncesvalles &  Marion,15.0
12827,Spadina and king,5.0
12828,Spadina Station,5.0
12829,Dundas West Station,5.0
12830,Main Station,5.0
12831,Front and Portland,4.0
12832,Main Station,6.0
12833,King and John,20.0
12834,King and John street,10.0
12835,King and York,6.0
12836,Parliament and Gerrard,6.0
12837,Front and Spadina,20.0
12838,King and Wilson Park,1.0
12839,Russell Yard,8.0
12840,MAIN STN,9.0
12841,Sunnyside Loop,330.0
12842,ST.CLAIR WEST STATION,7.0
12843,HUMBER LOOP,10.0
12844,King/ Yonge,20.0
12845,Bathurst College,7.0
12846,Dundas west station,16.0
12847,Dufferin Gate,4.0
12848,Dundas west station,15.0
12849,Dundas & Bathurst,110.0
12850,St Clair W STN,1.0
12851,Spadina and Nassau,5.0
12852,Queen & Logan,11.0
12853,Exhibition Loop,2.0
12854,Exhibition Loop,5.0
12855,St. Clair West Station,4.0
12856,Spadina Station,4.0
12857,King and River,23.0
12858,King at River,12.0
12859,Front and Spadina,69.0
12860,Queen & Bathurst,10.0
12861,Dundas and Roncy,12.0
12862,Roncesvalles and Dundas,10.0
12863,Edna Avenue,1.0
12864,Queen and Bathurst,8.0
12865,Gerrard and Woodbine,6.0
12866,CNE Loop,8.0
12867,King and Young,6.0
12868,CNE Loop,4.0
12869,Broadview Station,23.0
12870,Front and Spadina,4.0
12871,Fleet & Bathurst,15.0
12872,Queensway / Roncesvalles,10.0
12873,College St West  Havelock,8.0
12874,Broadview and Dundas,12.0
12875,Neville park loop,10.0
12876,The Queens way / Roncesvalles,8.0
12877,Spadina Station,4.0
12878,Church and King,8.0
12879,Charlotte Loop,8.0
12880,Roncesvalles Yard,8.0
12881,Harbord and Spadina,4.0
12882,Charlotte Loop,8.0
12883,Neville Loop,10.0
12884,Gerrard and broadview,10.0
12885,Main Station,10.0
12886,Long Branch,10.0
12887,Queen & Palmerstone,38.0
12888,Queen/Palmerston,10.0
12889,Spadina at St Andrew,20.0
12890,Lakeshore and Lousia Street,50.0
12891,Dufferin Gordon St,1.0
12892,Spadina at Queens Quay,3.0
12893,Exhibition Loop,8.0
12894,Spadina at Syssex,4.0
12895,Main Station,7.0
12896,Broadview Station,7.0
12897,Queen and Bay,27.0
12898,QUEEN AND BROCK,10.0
12899,Broadview and Dundas,193.0
12900,Exhibition Loop,5.0
12901,Dundas West Station,5.0
12902,Dundas West,1.0
12903,Main Station,5.0
12904,College and Ossington,5.0
12905,Dundas West Station,5.0
12906,Main Station,6.0
12907,Bathurst and King,20.0
12908,Dundas West Station,6.0
12909,Spadina Station,5.0
12910,MAIN STN,9.0
12911,QUEEN AND BEECH,11.0
12912,Spadina/Queens Quay,9.0
12913,Queen and Pape,16.0
12914,Spadina And King,3.0
12915,King and Tecumseth,17.0
12916,Main Street Station,6.0
12917,Gerrard and Woodbine,6.0
12918,Dundas west Station,9.0
12919,Bathurst and Queen,4.0
12920,Roncesvalles and Queen,6.0
12921,CNE Loop,6.0
12922,Roncesvalles and Queen,6.0
12923,Spadina and King Street,5.0
12924,Queen and bay,20.0
12925,St. calir West Station,6.0
12926,QUEEN AND PARLIAMENT,6.0
12927,Queen and Cannaught,9.0
12928,Long Branch Loop,13.0
12929,Queens Quay & York,8.0
12930,King and Yonge,6.0
12931,Queen and Woodbine,48.0
12932,Church north of Queen,9.0
12933,Queen and Dufferin,10.0
12934,Bathurst and Dundas,3.0
12935,Roncesvalles and Howard Park,8.0
12936,Harbourfront Tunnel entrance,11.0
12937,Harbourfront Tunnel Entrance,11.0
12938,QUEEN AND NIAGARA,10.0
12939,Queens Quay Loop,9.0
12940,EXHIBITION LOOP,9.0
12941,SOUTH KINGSWAY AND QUEENSWAY,9.0
12942,Queen and John,17.0
12943,St.clair ave and caledonia,5.0
12944,Spadina Station,4.0
12945,College and Yonge,70.0
12946,St. Clair West Station,9.0
12947,King at Peter,10.0
12948,Spadina Station,5.0
12949,Spadina south of Sussex,6.0
12950,Dundas and parliament.,8.0
12951,MAIN STN,9.0
12952,HUMBER LOOP,9.0
12953,Dundas and Parliament,9.0
12954,Carlton and Yonge,9.0
12955,King and Spadina Street,9.0
12956,Long Branch Loop,10.0
12957,Broadview Stn,6.0
12958,Queen and Connaught Street,10.0
12959,Distillery Loop,25.0
12960,Distillery Loop,15.0
12961,Spadina and College Street,4.0
12962,King and Dufferin,30.0
12963,Dundas W Station,6.0
12964,Queen and Connaught,10.0
12965,Humber loop,10.0
12966,Bathurst and Harbord,11.0
12967,Lakeshore and 37th,10.0
12968,St Clair Station,5.0
12969,Spadina and Queen Quay,10.0
12970,Queen/Main,10.0
12971,Carlton Jarvis,8.0
12972,Lakeshore/Kipling,10.0
12973,Roncesvalles and Queen,10.0
12974,Queenway and South Kingsway,10.0
12975,Neville Loop,10.0
12976,McCaul Street,75.0
12977,CNE Loop,4.0
12978,Spadina Station,50.0
12979,Dundas West STN,14.0
12980,College and Spadina,7.0
12981,Dundas W Station,7.0
12982,King and Spadina Street,13.0
12983,Victoria,7.0
12984,Lansdowne Ave,8.0
12985,Springhurst Loop,8.0
12986,King and Shaw,8.0
12987,QUEEN AND MCCAUL,10.0
12988,QUEENSWAY AND WINDERMERE,10.0
12989,Broadview and Queen,4.0
12990,QUEEN AND GREENWOOD,7.0
12991,Neville Park,10.0
12992,Leslie barns,4.0
12993,Spadina Station`,9.0
12994,Queen and Conaught,10.0
12995,Bradview and Langley Ave,110.0
12996,College Shaw,8.0
12997,Cherry and Eastern Ave,28.0
12998,Broadview and Dundas,7.0
12999,College St West  Rushholme,30.0
13000,Fort York and Spadina,9.0
13001,QUEEN AND CARLAW,7.0
13002,Springhurst Loop,10.0
